UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
AM;317110;62023;                  08;  21;02;1200.00;                  01
AM;317110;26108;                  08;  22;08;5723.90;                  01
AM;317210;62091;                  08;  29;09;2400.00;                  01
AM;212405;62091;                  08;  34;08;1800.00;                  01
AM;317110;62091;                  08;  20;09;1200.00;                  01
AM;212405;62091;                  08;  39;08;2500.00;                  01
AM;212415;85325;                  08;  30;08;3927.75;                  01
AM;317210;81222;                  08;  25;08;1500.00;                  01
AM;317210;43215;                  08;  21;02;1573.00;                  01
AM;212315;62023;                  08;  41;02;4344.61;                  01
AM;212405;72100;                  08;  20;02;4848.00;                  01
AM;212405;72100;                  08;  23;02;4848.00;                  01
AM;212405;72100;                  08;  24;02;3542.00;                  01
AM;212405;72100;                  08;  24;08;3635.77;                  01
AM;212405;72100;                  08;  24;02;5423.00;                  01
AM;212405;72100;                  08;  23;08;3542.00;                  01
AM;212405;72100;                  08;  22;08;3542.00;                  01
AM;212405;72100;                  08;  21;02;3542.00;                  01
AM;212405;72100;                  08;  34;02;5977.00;                  01
AM;212405;72100;                  08;  28;02;3542.00;                  01
AM;212405;72100;                  08;  33;09;5400.00;                  01
AM;212405;72100;                  08;  22;09;5410.44;                  01
AM;212420;27597;                  08;  30;08;3220.02;                  01
AM;317210;85317;                  08;  36;08;2200.00;                  01
AM;212420;86101;                  08;  31;08;4476.06;                  01
AM;212405;47211;                  08;  32;02;7119.60;                  01
AM;212410;72100;                  08;  19;08;3375.00;                  01
AM;317205;47822;                  08;  26;08;1989.66;                  01
AM;317210;26108;                  08;  26;08;2662.77;                  01
AM;317110;26108;                  08;  25;08;5723.90;                  01
AM;317210;85996;                  08;  20;09;1400.00;                  01
AM;317205;26213;                  08;  30;08;4054.66;                  01
AM;212310;47440;                  08;  39;06;2730.00;                  01
AM;317210;69125;                  08;  21;08;1800.00;                  01
AM;317110;62091;                  08;  32;02;3800.00;                  01
AM;317110;62091;                  08;  20;02;650.00;                  01
AM;142530;17338;                  08;  26;08;4280.27;                  01
AM;212405;72100;                  08;  22;09;5410.44;                  01
AM;317110;47440;                  08;  22;08;1884.60;                  01
AM;212405;72100;                  08;  23;09;5326.86;                  01
AM;212420;47890;                  08;  21;02;3588.00;                  01
AM;212405;72100;                  08;  22;09;5368.65;                  01
AM;212405;72100;                  08;  22;09;3916.75;                  01
AM;212405;72100;                  08;  21;09;5452.24;                  01
AM;212405;72100;                  08;  23;09;5349.93;                  01
AM;212405;72100;                  08;  23;09;5368.65;                  01
AM;212405;72100;                  08;  24;09;3916.75;                  01
AM;212405;72100;                  08;  26;09;3916.75;                  01
AM;212410;61906;                  08;  31;08;1500.00;                  01
AM;212420;86402;                  08;  42;08;1383.28;                  01
AM;317110;72100;                  08;  39;09;4843.20;                  01
AM;212405;72100;                  08;  22;09;3916.75;                  01
AM;212405;72100;                  08;  21;09;4700.00;                  01
AM;212420;61108;                  08;  30;09;1597.89;                  01
AM;317205;69125;                  08;  20;08;4650.00;                  01
AM;212405;26108;                  08;  29;08;8526.93;                  01
AM;317110;35140;                  08;  55;02;5258.91;                  01
AM;142520;47130;                  08;  37;08;3756.11;                  01
AM;212420;22226;                  08;  34;09;2771.29;                  01
AM;317205;84116;                  08;  50;99;1949.98;                  01
AM;212415;69117;                  08;  30;02;5446.80;                  01
AM;317210;33147;                  08;  32;02;2240.68;                  01
AM;212315;47512;                  08;  20;08;1470.42;                  01
AM;212315;47512;                  08;  21;08;1470.42;                  01
AM;317210;84116;                  08;  31;08;2329.33;                  01
AM;212215;47130;                  08;  23;09;5000.00;                  01
AM;212420;46516;                  08;  37;08;5500.00;                  01
AM;142515;85139;                  08;  43;08;10747.69;                  01
AM;212405;46826;                  08;  34;08;10635.43;                  01
AM;212420;61302;                  08;  28;02;2883.49;                  01
AM;212420;61302;                  08;  27;02;2415.00;                  01
AM;212420;61302;                  08;  33;02;3360.00;                  01
AM;212420;61302;                  08;  33;02;2883.49;                  01
AM;212315;94910;                  08;  58;02;9641.68;                  01
AM;212420;47822;                  08;  38;02;2984.49;                  01
AM;317205;69125;                  08;  27;08;2315.00;                  01
AM;212415;96033;                  08;  37;08;3664.50;                  01
AM;142530;46443;                  08;  33;08;4149.67;                  01
AM;142520;22226;                  08;  36;02;11082.00;                  01
AM;317205;68102;                  08;  26;02;1300.00;                  01
AM;317210;17494;                  08;  27;08;3648.00;                  01
AM;212320;47130;                  08;  21;08;4700.00;                  01
AM;212410;47130;                  08;  35;08;12382.50;                  01
AM;142515;49221;                  08;  33;08;7152.56;                  01
AM;212305;32990;                  08;  30;08;5253.03;                  01
