UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
DF;212405;35115;                  09;  46;02;12922.15;                  02
DF;212410;84116;                  09;  37;08;9763.20;                  02
DF;212405;62023;                  09;  32;09;7197.38;                  02
DF;212410;84116;                  09;  57;99;13147.73;                  02
DF;212410;84116;                  09;  43;99;13672.52;                  02
DF;212410;84116;                  09;  51;99;10371.55;                  02
DF;212410;84116;                  09;  54;99;11475.71;                  02
DF;212410;84116;                  09;  45;99;12667.73;                  02
DF;212410;84116;                  09;  44;99;9173.96;                  02
DF;212410;84116;                  09;  46;99;13828.73;                  02
DF;212410;84116;                  09;  47;99;12375.53;                  02
DF;212410;84116;                  09;  47;99;11475.71;                  02
DF;212410;84116;                  09;  44;99;13033.78;                  02
DF;212410;84116;                  09;  40;99;13748.83;                  02
DF;212410;84116;                  09;  42;99;9173.96;                  02
DF;212410;84116;                  09;  44;99;17450.12;                  02
DF;212410;84116;                  09;  42;99;12667.73;                  02
DF;212410;84116;                  09;  43;99;10084.90;                  02
DF;212410;84116;                  09;  41;99;34235.46;                  02
DF;212410;84116;                  09;  61;99;27369.67;                  02
DF;212410;84116;                  09;  58;99;27369.67;                  02
DF;212410;84116;                  09;  41;99;24204.95;                  02
DF;212410;84116;                  09;  45;99;28018.03;                  02
DF;212410;84116;                  09;  50;99;28990.56;                  02
DF;212410;84116;                  09;  56;99;37029.07;                  02
DF;212410;84116;                  09;  48;99;27369.67;                  02
DF;212410;84116;                  09;  51;99;27369.67;                  02
DF;212410;84116;                  09;  43;99;36492.89;                  02
DF;212410;84116;                  09;  46;99;20527.25;                  02
DF;212410;84116;                  09;  45;99;23265.03;                  02
DF;212410;84116;                  09;  46;99;27369.67;                  02
DF;212410;84116;                  09;  46;99;27369.67;                  02
DF;212410;84116;                  09;  46;99;28990.56;                  02
DF;212405;62015;                  09;  46;02;11280.77;                  02
DF;317110;62015;                  09;  41;09;9000.00;                  02
DF;212405;62015;                  09;  36;08;4180.40;                  02
DF;317110;62015;                  09;  27;09;4000.00;                  02
DF;212405;62015;                  09;  47;09;4000.00;                  02
DF;212405;62015;                  09;  32;02;10991.95;                  02
DF;212305;62015;                  09;  33;02;9144.41;                  02
DF;212410;84116;                  09;  48;99;16274.39;                  02
DF;212410;84116;                  09;  51;99;26872.96;                  02
DF;212410;84116;                  09;  52;99;17342.29;                  02
DF;212410;84116;                  09;  50;99;17969.37;                  02
DF;212410;84116;                  09;  55;99;17969.37;                  02
DF;212410;84116;                  09;  46;99;26872.96;                  02
DF;212410;84116;                  09;  48;99;9821.91;                  02
DF;212410;84116;                  09;  57;99;14171.53;                  02
DF;212405;86607;                  09;  42;02;14338.82;                  02
DF;212405;61108;                  09;  58;08;11933.26;                  02
DF;212405;61108;                  09;  54;08;7208.86;                  02
DF;212405;62015;                  09;  41;02;6500.00;                  02
DF;212405;62015;                  09;  39;02;9107.14;                  02
DF;212420;62015;                  09;  42;02;6500.00;                  02
DF;212405;64221;                  09;  33;02;9035.18;                  02
DF;212405;64221;                  09;  32;08;9923.45;                  02
DF;212405;64221;                  09;  31;02;4371.86;                  02
DF;212405;64221;                  09;  36;08;38905.69;                  02
DF;212405;64221;                  09;  36;09;22871.74;                  02
DF;212405;64221;                  09;  35;08;9549.03;                  02
DF;212405;64221;                  09;  47;02;22684.36;                  02
DF;212405;64221;                  09;  46;08;11116.15;                  02
DF;212405;70204;                  09;  44;02;24832.76;                  02
DF;212405;70204;                  09;  41;02;11735.56;                  02
DF;317110;85325;                  09;  45;99;7035.32;                  02
DF;212405;85325;                  09;  42;99;14091.17;                  02
DF;212415;62015;                  09;  34;02;2500.00;                  02
DF;212310;62015;                  09;  56;02;9438.03;                  02
DF;212310;62015;                  09;  58;02;4746.70;                  02
DF;212310;62015;                  09;  47;08;8958.96;                  02
DF;212405;62015;                  09;  41;02;7837.50;                  02
DF;212405;62015;                  09;  48;09;5542.00;                  02
DF;212410;84116;                  09;  33;99;20846.77;                  02
DF;212410;84116;                  09;  46;99;10854.60;                  02
DF;212410;84116;                  09;  42;99;22324.52;                  02
DF;212410;84116;                  09;  32;99;10435.46;                  02
DF;212410;84116;                  09;  42;02;20230.03;                  02
DF;212405;84116;                  09;  31;99;5858.26;                  02
DF;212405;84116;                  09;  36;99;5858.26;                  02
DF;212405;84116;                  09;  32;99;6394.70;                  02
DF;212405;84116;                  09;  35;99;5035.29;                  02
DF;212405;84116;                  09;  29;99;8235.10;                  02
DF;212405;84116;                  09;  35;99;5981.16;                  02
DF;212405;84116;                  09;  63;99;10000.14;                  02
DF;212405;84116;                  09;  31;99;5858.26;                  02
DF;212405;84116;                  09;  28;99;8691.61;                  02
DF;317110;62040;                  09;  30;09;6000.00;                  02
DF;212405;62040;                  09;  26;04;2538.52;                  02
DF;212405;62040;                  09;  22;08;2904.93;                  02
DF;212405;62091;                  09;  41;02;7058.81;                  02
DF;212405;64221;                  09;  29;02;9035.18;                  02
DF;212405;84116;                  09;  31;99;5858.26;                  02
DF;212405;84116;                  09;  30;99;8970.25;                  02
DF;212405;84116;                  09;  46;99;11232.59;                  02
DF;212405;84116;                  09;  62;99;14541.74;                  02
DF;212405;84116;                  09;  61;99;13553.37;                  02
DF;212405;84116;                  09;  44;99;7544.58;                  02
DF;212405;84116;                  09;  41;99;7325.10;                  02
DF;142515;26213;                  09;  34;08;2926.94;                  02
DF;212410;26213;                  09;  35;04;2091.60;                  02
DF;212420;26213;                  09;  27;08;2100.00;                  02
DF;142510;62040;                  09;  50;02;7446.77;                  02
DF;212410;84116;                  09;  58;99;23730.33;                  02
DF;212410;84116;                  09;  52;99;27907.22;                  02
DF;212410;84116;                  09;  54;99;36492.89;                  02
DF;212410;84116;                  09;  52;99;36492.89;                  02
DF;212410;84116;                  09;  59;99;35543.70;                  02
DF;212410;84116;                  09;  57;99;1156.31;                  02
DF;212410;84116;                  09;  48;99;36492.89;                  02
DF;212410;84116;                  09;  50;99;27369.67;                  02
DF;212410;84116;                  09;  51;99;5102.76;                  02
DF;212410;84116;                  09;  48;99;36492.89;                  02
DF;212410;84116;                  09;  46;99;36492.89;                  02
DF;212410;84116;                  09;  43;99;20527.25;                  02
DF;212410;84116;                  09;  50;99;3078.69;                  02
DF;212410;84116;                  09;  46;99;5242.73;                  02
DF;212410;84116;                  09;  58;99;36492.89;                  02
DF;212410;84116;                  09;  39;99;25825.84;                  02
DF;212410;84116;                  09;  47;99;27369.67;                  02
DF;212410;84116;                  09;  49;99;27369.67;                  02
DF;212410;84116;                  09;  46;99;36492.89;                  02
DF;212410;84116;                  09;  46;99;44791.54;                  02
DF;212410;84116;                  09;  43;99;26138.79;                  02
DF;212410;84116;                  09;  45;99;3070.65;                  02
DF;212410;84116;                  09;  38;99;31020.04;                  02
DF;212410;84116;                  09;  40;99;27369.67;                  02
DF;212405;62015;                  09;  30;02;6237.00;                  02
DF;212405;62015;                  09;  50;02;5988.82;                  02
DF;142535;62015;                  09;  57;08;12300.26;                  02
DF;212405;62015;                  09;  44;02;7300.66;                  02
DF;212420;62015;                  09;  57;04;7863.46;                  02
DF;212405;62015;                  09;  41;09;6979.37;                  02
DF;317110;62015;                  09;  39;02;3508.09;                  02
DF;212405;64221;                  09;  38;02;23705.20;                  02
DF;317110;62031;                  09;  36;02;3461.41;                  02
DF;212415;62031;                  09;  23;02;3410.74;                  02
DF;317210;62031;                  09;  20;09;1578.24;                  02
DF;212410;62091;                  09;  35;09;406.01;                  02
DF;212410;62091;                  09;  34;08;2588.45;                  02
DF;317210;62091;                  09;  37;09;2468.86;                  02
DF;212410;62091;                  09;  35;09;1522.55;                  02
DF;212410;62091;                  09;  43;02;913.53;                  02
DF;212420;62091;                  09;  46;02;1937.55;                  02
DF;212405;64221;                  09;  35;08;9207.16;                  02
DF;212405;64221;                  09;  30;06;4371.86;                  02
DF;212405;35115;                  09;  56;02;41419.04;                  02
DF;212405;62040;                  09;  35;08;5500.00;                  02
DF;212405;62040;                  09;  34;08;15500.00;                  02
DF;142515;62040;                  09;  44;02;19663.48;                  02
DF;212410;62091;                  09;  35;08;1522.55;                  02
DF;212410;62091;                  09;  35;08;1522.55;                  02
DF;212410;62091;                  09;  34;02;2678.78;                  02
DF;212410;62091;                  09;  40;09;1522.55;                  02
DF;142505;62091;                  09;  40;09;2514.00;                  02
DF;212410;62091;                  09;  40;09;1522.55;                  02
DF;212410;62091;                  09;  41;09;1522.55;                  02
DF;317210;62091;                  09;  39;02;992.92;                  02
DF;317110;62023;                  09;  34;08;3150.00;                  02
DF;212405;62023;                  09;  28;02;4903.72;                  02
DF;212410;62091;                  09;  26;09;1522.55;                  02
DF;212410;62091;                  09;  30;02;1522.55;                  02
DF;212410;62091;                  09;  31;08;1522.55;                  02
DF;212410;84116;                  09;  52;99;14335.37;                  02
DF;212410;84116;                  09;  47;99;13828.73;                  02
DF;212410;84116;                  09;  47;99;11475.71;                  02
DF;212410;84116;                  09;  48;99;12231.94;                  02
DF;212410;84116;                  09;  51;99;13033.78;                  02
DF;212410;84116;                  09;  51;99;16751.48;                  02
DF;212410;84116;                  09;  46;99;8497.74;                  02
DF;212410;84116;                  09;  45;99;12211.72;                  02
DF;212410;84116;                  09;  45;99;17378.37;                  02
DF;212410;84116;                  09;  46;99;12039.42;                  02
DF;212410;84116;                  09;  41;99;13672.52;                  02
DF;142515;62040;                  09;  27;09;9500.00;                  02
DF;317110;62040;                  09;  25;09;4000.00;                  02
DF;317110;99008;                  09;  29;02;3975.28;                  02
DF;317110;99008;                  09;  57;02;15166.47;                  02
DF;212405;52401;                  09;  41;08;13899.07;                  02
DF;317120;84116;                  09;  61;99;14523.25;                  02
DF;212405;35115;                  09;  38;02;15429.61;                  02
DF;212315;94308;                  09;  34;02;5507.32;                  02
DF;212405;62040;                  09;  32;09;11500.00;                  02
DF;212405;62040;                  09;  42;02;11500.00;                  02
DF;317210;85996;                  09;  41;08;1799.88;                  02
DF;212405;86607;                  09;  37;04;7723.20;                  02
DF;212405;49213;                  09;  34;02;15693.17;                  02
DF;212410;62091;                  09;  28;09;1522.55;                  02
DF;212410;62091;                  09;  28;08;1522.55;                  02
DF;212405;62015;                  09;  35;02;8390.45;                  02
DF;212405;62015;                  09;  23;02;1627.23;                  02
DF;212430;62015;                  09;  45;08;7300.66;                  02
DF;212405;72100;                  09;  40;08;20339.48;                  02
DF;212405;72100;                  09;  43;08;18056.58;                  02
DF;212405;72100;                  09;  44;08;21812.04;                  02
DF;317205;46494;                  09;  43;04;3432.31;                  02
DF;212405;72100;                  09;  41;08;19838.16;                  02
DF;212405;72100;                  09;  42;08;15122.10;                  02
DF;212405;52401;                  09;  34;02;12219.79;                  02
DF;212405;72100;                  09;  45;02;24562.38;                  02
DF;142530;85325;                  09;  39;99;4851.52;                  02
DF;212420;62023;                  09;  52;02;10001.40;                  02
DF;212405;86607;                  09;  50;02;10297.60;                  02
DF;212405;62015;                  09;  26;02;5500.00;                  02
DF;212410;62023;                  09;  45;02;12919.81;                  02
DF;212420;62023;                  09;  42;02;7946.92;                  02
DF;212420;94120;                  09;  58;08;11649.86;                  02
DF;212420;94120;                  09;  45;08;8172.10;                  02
DF;212405;85325;                  09;  44;99;11228.09;                  02
DF;212405;85325;                  09;  42;99;7969.28;                  02
DF;212405;70204;                  09;  39;09;7883.36;                  02
DF;212405;70204;                  09;  35;09;7883.36;                  02
DF;212410;84116;                  09;  28;99;2659.54;                  02
DF;212410;84116;                  09;  40;99;35749.18;                  02
DF;212410;84116;                  09;  41;99;27616.29;                  02
DF;212410;84116;                  09;  40;99;31640.44;                  02
DF;212410;84116;                  09;  40;99;24204.95;                  02
DF;212410;84116;                  09;  47;99;36492.89;                  02
DF;212410;84116;                  09;  40;99;34235.46;                  02
DF;212410;84116;                  09;  38;99;40188.44;                  02
DF;212410;84116;                  09;  42;99;29434.11;                  02
DF;212410;84116;                  09;  40;99;24204.95;                  02
DF;212410;84116;                  09;  39;99;27907.22;                  02
DF;212405;84116;                  09;  39;99;19675.54;                  02
DF;317110;84116;                  09;  43;99;12939.63;                  02
DF;212405;84116;                  09;  46;99;23239.49;                  02
DF;212420;84116;                  09;  39;99;29569.51;                  02
DF;317110;84116;                  09;  42;99;11754.58;                  02
DF;212410;82113;                  09;  30;02;3500.00;                  02
DF;142520;82113;                  09;  24;08;7000.00;                  02
DF;212405;52401;                  09;  44;08;16497.01;                  02
DF;212405;86607;                  09;  35;02;17065.69;                  02
DF;212405;86607;                  09;  52;02;18775.01;                  02
DF;212405;62023;                  09;  35;08;5498.41;                  02
DF;212405;36006;                  09;  50;08;60624.56;                  02
DF;212405;36006;                  09;  50;08;24383.96;                  02
DF;212405;86607;                  09;  58;08;8439.79;                  02
DF;212405;86607;                  09;  34;02;7723.20;                  02
DF;212405;86607;                  09;  35;02;10607.49;                  02
DF;212410;84116;                  09;  47;99;21373.54;                  02
DF;212410;84116;                  09;  37;99;14982.28;                  02
DF;212410;84116;                  09;  38;99;12128.42;                  02
DF;212410;84116;                  09;  36;99;12182.80;                  02
DF;212410;84116;                  09;  35;99;12182.80;                  02
DF;212410;84116;                  09;  38;99;18744.42;                  02
DF;212405;86607;                  09;  45;08;10754.12;                  02
DF;212405;86607;                  09;  42;08;7955.62;                  02
DF;212405;52401;                  09;  41;02;10822.47;                  02
DF;212405;52401;                  09;  44;08;9549.24;                  02
DF;212405;72100;                  09;  48;02;16230.19;                  02
DF;212405;72100;                  09;  39;08;26922.64;                  02
DF;212405;72100;                  09;  47;02;17530.65;                  02
DF;212420;36006;                  09;  48;02;36418.33;                  02
DF;212405;86101;                  09;  42;02;10375.78;                  02
DF;212405;64221;                  09;  45;02;82048.83;                  02
DF;212415;70204;                  09;  38;08;3431.71;                  02
DF;212405;64221;                  09;  46;02;9207.16;                  02
DF;212420;58221;                  09;  45;04;2498.01;                  02
DF;212410;62091;                  09;  46;09;1522.55;                  02
DF;212405;36006;                  09;  46;02;15904.55;                  02
DF;212405;36006;                  09;  43;02;19998.57;                  02
DF;212405;64221;                  09;  26;08;9098.73;                  02
DF;212405;64221;                  09;  42;08;23503.25;                  02
DF;212405;64221;                  09;  42;08;25224.45;                  02
DF;142520;58221;                  09;  55;08;22481.82;                  02
DF;212405;62040;                  09;  35;02;4319.55;                  02
DF;142510;62015;                  09;  41;09;12560.49;                  02
DF;212420;70204;                  09;  30;09;572.31;                  02
DF;142520;94308;                  09;  39;09;12689.20;                  02
DF;212405;86101;                  09;  29;08;5682.56;                  02
DF;212405;62015;                  09;  28;08;4112.80;                  02
DF;212405;62015;                  09;  27;08;4702.95;                  02
DF;317110;62015;                  09;  33;09;7700.00;                  02
DF;212405;62015;                  09;  55;09;4000.00;                  02
DF;212405;62015;                  09;  56;09;4000.00;                  02
DF;317110;62015;                  09;  33;09;5000.00;                  02
DF;142520;62015;                  09;  38;09;9000.00;                  02
DF;212405;62015;                  09;  35;09;5000.00;                  02
DF;212405;62015;                  09;  27;09;6000.00;                  02
DF;212405;62015;                  09;  30;02;6283.75;                  02
DF;317110;62015;                  09;  35;08;1479.47;                  02
DF;212405;62015;                  09;  35;02;7023.36;                  02
DF;212305;62015;                  09;  33;02;8617.66;                  02
DF;212405;62015;                  09;  34;02;7300.66;                  02
DF;212405;62015;                  09;  35;08;3110.43;                  02
DF;212405;62015;                  09;  29;02;2057.53;                  02
DF;212405;62015;                  09;  34;08;7000.00;                  02
DF;142520;62015;                  09;  39;02;14118.14;                  02
DF;317110;62015;                  09;  42;02;9458.82;                  02
DF;212405;62015;                  09;  43;04;5056.33;                  02
DF;212405;62015;                  09;  41;02;7025.40;                  02
DF;212405;62015;                  09;  50;02;6803.01;                  02
DF;212405;62015;                  09;  32;02;5500.00;                  02
DF;212405;62015;                  09;  33;04;7300.66;                  02
DF;212405;62015;                  09;  29;02;2857.12;                  02
DF;212405;62015;                  09;  34;02;5754.55;                  02
DF;212405;62015;                  09;  32;02;6078.00;                  02
DF;212405;62015;                  09;  42;08;4044.05;                  02
DF;212405;62015;                  09;  44;02;5712.59;                  02
DF;212405;62015;                  09;  43;02;3810.19;                  02
DF;212405;62015;                  09;  29;02;2795.26;                  02
DF;317110;62015;                  09;  34;09;5800.00;                  02
DF;212405;62015;                  09;  50;02;7000.00;                  02
DF;317205;84116;                  09;  59;99;10571.06;                  02
DF;212420;62015;                  09;  30;02;5000.00;                  02
DF;212410;84116;                  09;  69;99;31296.62;                  02
DF;212410;84116;                  09;  47;99;17969.37;                  02
DF;212410;84116;                  09;  40;99;20154.73;                  02
DF;212410;84116;                  09;  68;99;16743.39;                  02
DF;212410;84116;                  09;  59;99;28461.72;                  02
DF;212405;52401;                  09;  43;02;10432.69;                  02
DF;212410;84116;                  09;  56;99;24186.86;                  02
DF;212410;84116;                  09;  40;99;18192.34;                  02
DF;212410;84116;                  09;  60;99;14832.58;                  02
DF;212410;84116;                  09;  35;99;11236.71;                  02
DF;212410;84116;                  09;  56;99;15430.34;                  02
DF;212410;84116;                  09;  54;99;13720.97;                  02
DF;212410;84116;                  09;  53;99;14320.22;                  02
DF;212405;84116;                  09;  26;99;7974.88;                  02
DF;212405;84116;                  09;  37;99;5858.26;                  02
DF;212405;84116;                  09;  36;99;5858.26;                  02
DF;212405;84116;                  09;  49;99;11491.16;                  02
DF;212405;64221;                  09;  50;04;11031.83;                  02
DF;212405;64221;                  09;  44;02;22229.41;                  02
DF;212405;64221;                  09;  28;04;4371.86;                  02
DF;212405;64221;                  09;  37;02;9496.88;                  02
DF;317110;62040;                  09;  25;02;6924.19;                  02
DF;317210;62091;                  09;  27;09;1630.00;                  02
DF;212410;84116;                  09;  36;99;12669.83;                  02
DF;212410;84116;                  09;  35;99;15333.08;                  02
DF;212410;84116;                  09;  35;99;10435.46;                  02
DF;212410;84116;                  09;  34;99;9971.47;                  02
DF;212405;62015;                  09;  42;08;2096.77;                  02
DF;317110;62015;                  09;  31;09;4000.00;                  02
DF;142510;62015;                  09;  25;09;3000.00;                  02
DF;212405;62015;                  09;  48;02;10407.40;                  02
DF;212405;62015;                  09;  52;02;3064.52;                  02
DF;142510;62015;                  09;  40;09;11000.00;                  02
DF;317110;62015;                  09;  36;09;8000.00;                  02
DF;142520;62015;                  09;  39;09;9000.00;                  02
DF;212405;61108;                  09;  33;08;4476.22;                  02
DF;212405;61108;                  09;  30;08;3482.48;                  02
DF;212405;61108;                  09;  28;08;3191.60;                  02
DF;212405;61108;                  09;  39;08;7892.50;                  02
DF;212405;52401;                  09;  36;02;9549.24;                  02
DF;142520;85996;                  09;  38;02;2746.11;                  02
DF;212405;85996;                  09;  37;08;7172.39;                  02
DF;317110;62040;                  09;  31;09;9290.05;                  02
DF;212405;61108;                  09;  51;02;4746.00;                  02
DF;212405;61108;                  09;  41;02;4173.02;                  02
DF;212315;62040;                  09;  37;08;7178.08;                  02
DF;317120;94308;                  09;  36;02;3438.14;                  02
DF;317210;49213;                  09;  34;08;1632.12;                  02
DF;142510;65413;                  09;  49;99;11351.53;                  02
DF;317210;62040;                  09;  33;02;2528.48;                  02
DF;212420;62040;                  09;  29;02;2400.00;                  02
DF;212405;52401;                  09;  36;08;18616.44;                  02
DF;212405;52401;                  09;  51;02;10628.32;                  02
DF;212405;52401;                  09;  51;02;34182.55;                  02
DF;317110;52401;                  09;  49;02;8361.77;                  02
DF;317210;63194;                  09;  30;08;4160.02;                  02
DF;317105;94120;                  09;  42;02;12894.64;                  02
DF;212405;72100;                  09;  49;08;23491.51;                  02
DF;212410;85201;                  09;  28;04;3508.54;                  02
DF;212405;62040;                  09;  28;08;4319.55;                  02
DF;212405;85503;                  09;  41;02;7034.40;                  02
DF;212405;71120;                  09;  41;02;7000.00;                  02
DF;212405;62091;                  09;  47;02;9182.00;                  02
DF;212405;62015;                  09;  33;09;4090.00;                  02
DF;142520;62015;                  09;  33;09;6500.00;                  02
DF;212405;62015;                  09;  33;09;964.44;                  02
DF;212405;62015;                  09;  30;09;2000.00;                  02
DF;142520;62015;                  09;  36;08;5000.00;                  02
DF;142520;62015;                  09;  40;09;9000.00;                  02
DF;212405;62015;                  09;  23;09;3500.00;                  02
DF;212405;62015;                  09;  44;09;7500.00;                  02
DF;212405;62015;                  09;  46;09;2000.00;                  02
DF;212405;62015;                  09;  45;09;7000.00;                  02
DF;317110;62015;                  09;  44;08;9894.21;                  02
DF;212405;62015;                  09;  42;08;4500.00;                  02
DF;142520;62015;                  09;  43;09;7000.00;                  02
DF;212405;85325;                  09;  37;99;9342.16;                  02
DF;212405;84116;                  09;  51;99;7031.65;                  02
DF;212405;62040;                  09;  41;09;9000.00;                  02
DF;142515;62040;                  09;  42;09;10772.08;                  02
DF;142515;62040;                  09;  41;02;11000.00;                  02
DF;317110;62015;                  09;  44;09;9863.84;                  02
DF;317110;62015;                  09;  36;09;7700.00;                  02
DF;142520;62015;                  09;  45;09;6000.00;                  02
DF;212405;62015;                  09;  41;09;9863.84;                  02
DF;212415;62015;                  09;  29;02;4180.00;                  02
DF;212415;62015;                  09;  66;02;4364.10;                  02
DF;212415;62015;                  09;  62;02;6215.92;                  02
DF;212310;62015;                  09;  35;02;4175.52;                  02
DF;212310;62015;                  09;  36;08;5705.70;                  02
DF;212415;62015;                  09;  32;09;4401.62;                  02
DF;212410;84116;                  09;  58;99;22290.88;                  02
DF;212405;86101;                  09;  49;08;16779.14;                  02
DF;212405;62015;                  09;  26;09;2474.58;                  02
DF;212405;62015;                  09;  25;09;3033.90;                  02
DF;317110;62015;                  09;  25;09;2000.00;                  02
DF;212405;62015;                  09;  38;09;6000.00;                  02
DF;212405;62015;                  09;  27;09;2000.00;                  02
DF;317110;62040;                  09;  21;09;2517.03;                  02
DF;212405;52401;                  09;  39;02;14323.86;                  02
DF;212405;72100;                  09;  38;02;24560.68;                  02
DF;212405;72100;                  09;  44;02;17020.06;                  02
DF;212405;52401;                  09;  46;02;20819.15;                  02
DF;212415;62015;                  09;  38;02;4180.00;                  02
DF;212415;62015;                  09;  31;02;4180.00;                  02
DF;212310;62015;                  09;  43;02;9902.39;                  02
DF;212310;62015;                  09;  29;02;6308.30;                  02
DF;317110;62015;                  09;  35;02;5807.17;                  02
DF;212415;62015;                  09;  36;08;4520.67;                  02
DF;212405;62015;                  09;  29;02;4253.09;                  02
DF;212405;62015;                  09;  22;02;4337.17;                  02
DF;212405;62015;                  09;  53;02;11399.84;                  02
DF;212405;62015;                  09;  50;02;8132.78;                  02
DF;212405;62015;                  09;  38;02;7454.09;                  02
DF;212405;62015;                  09;  39;02;15683.15;                  02
DF;212405;62015;                  09;  36;02;8320.80;                  02
DF;212405;62015;                  09;  46;02;7554.47;                  02
DF;212405;62015;                  09;  23;08;6352.69;                  02
DF;212405;62015;                  09;  40;02;7306.45;                  02
DF;212405;62015;                  09;  40;02;7376.67;                  02
DF;142515;62040;                  09;  38;09;10500.00;                  02
DF;142515;62040;                  09;  44;09;9451.25;                  02
DF;212420;42995;                  09;  26;08;3500.00;                  02
DF;212420;94995;                  09;  38;08;9020.06;                  02
DF;212405;94995;                  09;  55;02;12445.75;                  02
DF;212420;94995;                  09;  39;08;10121.70;                  02
DF;142520;62015;                  09;  25;02;4008.54;                  02
DF;142520;62015;                  09;  30;02;9500.01;                  02
DF;317110;62015;                  09;  34;02;2600.00;                  02
DF;212305;62015;                  09;  34;02;7919.73;                  02
DF;212405;62015;                  09;  34;02;9279.77;                  02
DF;212405;62015;                  09;  39;02;8968.69;                  02
DF;212405;62015;                  09;  39;02;9678.01;                  02
DF;212405;62015;                  09;  24;02;2557.58;                  02
DF;142520;62015;                  09;  44;09;16010.62;                  02
DF;212405;62015;                  09;  45;02;3872.92;                  02
DF;142520;62015;                  09;  45;02;14265.11;                  02
DF;142535;62015;                  09;  40;02;12659.76;                  02
DF;142510;62015;                  09;  46;08;12560.49;                  02
DF;212405;62015;                  09;  28;09;3000.00;                  02
DF;212405;62015;                  09;  47;09;6951.84;                  02
DF;142520;62015;                  09;  48;08;5500.00;                  02
DF;212405;64221;                  09;  29;02;17679.72;                  02
DF;212405;64221;                  09;  28;08;4371.86;                  02
DF;212405;62015;                  09;  50;02;16152.18;                  02
DF;212405;62015;                  09;  50;02;8957.71;                  02
DF;212405;62015;                  09;  48;02;7454.09;                  02
DF;212405;62015;                  09;  49;08;10891.35;                  02
DF;212405;62015;                  09;  47;02;6070.33;                  02
DF;212320;94201;                  09;  40;08;7534.32;                  02
DF;212405;65502;                  09;  42;08;19488.47;                  02
DF;212320;62031;                  09;  43;09;6000.00;                  02
DF;212405;62040;                  09;  43;08;7026.84;                  02
DF;212310;94308;                  09;  38;08;19420.06;                  02
DF;317110;78205;                  09;  54;02;3213.82;                  02
DF;212405;62015;                  09;  27;08;950.28;                  02
DF;317110;62015;                  09;  50;09;7100.00;                  02
DF;212405;84116;                  09;  34;99;6715.78;                  02
DF;212405;84116;                  09;  40;99;6715.78;                  02
DF;317110;62015;                  09;  37;09;5500.00;                  02
DF;212405;62015;                  09;  24;09;2500.00;                  02
DF;317110;62015;                  09;  25;09;662.84;                  02
DF;212405;62015;                  09;  25;09;3000.00;                  02
DF;142520;62015;                  09;  38;08;9341.80;                  02
DF;212405;62015;                  09;  38;02;2012.90;                  02
DF;212405;52401;                  09;  36;02;13758.16;                  02
DF;212405;65502;                  09;  25;06;8932.18;                  02
DF;212315;62023;                  09;  43;09;2808.59;                  02
DF;317210;62015;                  09;  31;02;2489.24;                  02
DF;212405;62015;                  09;  38;08;6497.93;                  02
DF;212405;62015;                  09;  36;04;4246.18;                  02
DF;212205;62015;                  09;  37;02;8442.58;                  02
DF;212420;62015;                  09;  34;02;1378.17;                  02
DF;212405;62015;                  09;  48;02;3615.51;                  02
DF;212420;62015;                  09;  32;08;1859.04;                  02
DF;212405;62015;                  09;  31;08;4442.15;                  02
DF;142515;62015;                  09;  32;02;7000.00;                  02
DF;212420;62015;                  09;  48;08;2396.03;                  02
DF;212420;62015;                  09;  43;08;1006.32;                  02
DF;212405;62031;                  09;  35;02;12140.06;                  02
DF;212405;62023;                  09;  39;08;9842.59;                  02
DF;212405;85996;                  09;  35;08;9934.14;                  02
DF;212315;85996;                  09;  35;02;13312.70;                  02
DF;212420;62015;                  09;  45;04;5338.00;                  02
DF;212405;62015;                  09;  41;06;3000.00;                  02
DF;212315;85996;                  09;  31;08;9461.11;                  02
DF;317210;62040;                  09;  42;02;2528.48;                  02
DF;212405;62040;                  09;  43;02;7400.62;                  02
DF;317110;62015;                  09;  34;09;8399.80;                  02
DF;212405;62015;                  09;  33;09;7157.18;                  02
DF;212305;99008;                  09;  32;09;7370.00;                  02
DF;212405;82997;                  09;  58;02;7810.00;                  02
DF;317205;62091;                  09;  23;09;1584.69;                  02
DF;212420;94995;                  09;  36;08;9875.50;                  02
DF;212420;86101;                  09;  46;08;4052.58;                  02
DF;212215;62015;                  09;  25;08;10142.21;                  02
DF;317110;84230;                  09;  37;99;10965.84;                  02
DF;212405;84230;                  09;  46;99;19480.13;                  02
DF;317110;84230;                  09;  41;99;11105.56;                  02
DF;317110;84230;                  09;  39;99;9960.43;                  02
DF;212405;86101;                  09;  34;08;6198.56;                  02
DF;212405;86101;                  09;  36;08;6835.00;                  02
DF;212410;64930;                  09;  40;08;3926.83;                  02
DF;212420;94995;                  09;  34;08;8156.57;                  02
DF;212205;62091;                  09;  42;02;14153.85;                  02
DF;317110;78205;                  09;  37;02;3366.86;                  02
DF;212405;62015;                  09;  36;04;7281.34;                  02
DF;212405;62015;                  09;  42;02;7788.20;                  02
DF;142520;62015;                  09;  45;08;10342.55;                  02
DF;317110;85333;                  09;  29;08;6984.78;                  02
DF;212405;64247;                  09;  37;04;14415.36;                  02
